id_vente,adherent_id,personne_physique,montant,code_mp,produit,produit_ref,secteur,code_ant,annee,month,jour,mois,moy_paiment,aita_antenne,antenne,date,trimestre,année_mois
5057,9182,PP,100,1,Carte de Commerce,CA-TET-0045-s-0172-2024,Service,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
4771,6701,PP,50,1,Attestation Professionnelle,AP-TET-0137-c-0209-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
5058,9182,PP,50,1,Attestation Professionnelle,AP-TET-0057-s-0203-2024,Service,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
4770,6701,PP,100,1,Carte de Commerce,CA-TET-0120-c-0177-2024,Commerce,TETOUAN,2024,5,2,mai,Espèce,TET,TETOUAN,2024-05-02,2,2024-05-31 00:00:00
4601,11761,PP,50,1,Attestation Professionnelle,AP-AHU-0435-c-0661-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
4600,11761,PP,100,1,Carte de Commerce,CA-AHU-0317-c-0460-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
4599,11045,PP,50,1,Attestation Professionnelle,AP-AHU-0434-c-0660-2024,Commerce,AL HOCEIMA,2024,5,2,mai,Espèce,AHU,AL HOCEIMA,2024-05-02,2,2024-05-31 00:00:00
10436,14869,PM,200,3,Carte de Commerce,CA-TNG-0029-i-0401-2024,Industrie,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
9458,172,PM,574,3,Certificat d'origine,CO-TNG-0099-i-0286-2024,Industrie,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
9701,9996,PP,100,3,Carte de Commerce,CA-TNG-0248-c-0406-2024,Commerce,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
9950,11031,PP,50,3,Attestation Professionnelle,AP-TNG-0251-c-0395-2024,Commerce,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
9457,172,PM,1000,3,Certificat d'origine,CO-TNG-0098-i-0285-2024,Industrie,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
10437,5898,PP,100,3,Carte de Commerce,CA-TNG-0245-c-0402-2024,Commerce,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
10442,7054,PP,100,3,Carte de Commerce,CA-TNG-0246-c-0404-2024,Commerce,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
10439,14873,PP,50,3,Attestation Professionnelle,AP-TNG-0249-c-0393-2024,Commerce,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
10440,14873,PP,100,3,Carte de Commerce,CA-TNG-0247-c-0405-2024,Commerce,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
10441,7054,PP,50,3,Attestation Professionnelle,AP-TNG-0250-c-0394-2024,Commerce,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
11557,14870,PP,50,1,Attestation Professionnelle,AP--0052-c-0070-2024,Commerce,LARACHE,2024,5,3,mai,Espèce,LA,LARACHE,2024-05-03,2,2024-05-31 00:00:00
6245,9762,PP,50,3,Attestation Professionnelle,AP-TET-0138-c-0210-2024,Commerce,TETOUAN,2024,5,3,mai,TPE,TET,TETOUAN,2024-05-03,2,2024-05-31 00:00:00
10438,14871,PP,100,3,Carte de Commerce,CA-TNG-0030-i-0403-2024,Industrie,TANGER,2024,5,3,mai,TPE,TNG,TANGER,2024-05-03,2,2024-05-31 00:00:00
6152,14876,PM,200,1,Carte de Commerce,CA-TET-0001--0001-2024,Service,TETOUAN,2024,5,3,mai,Espèce,TET,TETOUAN,2024-05-03,2,2024-05-31 00:00:00
6148,14874,PP,100,1,Carte de Commerce,CA-TET-0122-c-0179-2024,Commerce,TETOUAN,2024,5,3,mai,Espèce,TET,TETOUAN,2024-05-03,2,2024-05-31 00:00:00
6150,14875,PP,100,1,Carte de Commerce,CA-TET-0046-s-0180-2024,Service,TETOUAN,2024,5,3,mai,Espèce,TET,TETOUAN,2024-05-03,2,2024-05-31 00:00:00
6151,14876,PM,100,1,Attestation Professionnelle,AP-TET-0060-s-0214-2024,Service,TETOUAN,2024,5,3,mai,Espèce,TET,TETOUAN,2024-05-03,2,2024-05-31 00:00:00
2109,917,PP,50,1,Attestation Professionnelle,AP-AHU-0437-c-0665-2024,Commerce,AL HOCEIMA,2024,5,3,mai,Espèce,AHU,AL HOCEIMA,2024-05-03,2,2024-05-31 00:00:00
2819,13390,PM,100,1,Attestation Professionnelle,AP-AHU-0204-s-0662-2024,Service,AL HOCEIMA,2024,5,3,mai,Espèce,AHU,AL HOCEIMA,2024-05-03,2,2024-05-31 00:00:00
4602,7825,PP,100,1,Carte de Commerce,CA-AHU-0318-c-0461-2024,Commerce,AL HOCEIMA,2024,5,3,mai,Espèce,AHU,AL HOCEIMA,2024-05-03,2,2024-05-31 00:00:00
4604,14872,PM,200,1,Carte de Commerce,CA-AHU-0134-s-0462-2024,Service,AL HOCEIMA,2024,5,3,mai,Espèce,AHU,AL HOCEIMA,2024-05-03,2,2024-05-31 00:00:00
4605,14872,PM,100,1,Attestation Professionnelle,AP-AHU-0205-s-0664-2024,Service,AL HOCEIMA,2024,5,3,mai,Espèce,AHU,AL HOCEIMA,2024-05-03,2,2024-05-31 00:00:00
4603,7825,PP,50,1,Attestation Professionnelle,AP-AHU-0436-c-0663-2024,Commerce,AL HOCEIMA,2024,5,3,mai,Espèce,AHU,AL HOCEIMA,2024-05-03,2,2024-05-31 00:00:00
5004,9762,PP,100,1,Carte de Commerce,CA-TET-0121-c-0178-2024,Commerce,TETOUAN,2024,5,3,mai,Espèce,TET,TETOUAN,2024-05-03,2,2024-05-31 00:00:00
5130,9823,PP,50,1,Attestation Professionnelle,AP-TET-0059-s-0213-2024,Service,TETOUAN,2024,5,3,mai,Espèce,TET,TETOUAN,2024-05-03,2,2024-05-31 00:00:00
5131,9823,PP,100,1,Carte de Commerce,CA-TET-0047-s-0181-2024,Service,TETOUAN,2024,5,3,mai,Espèce,TET,TETOUAN,2024-05-03,2,2024-05-31 00:00:00
6147,14874,PP,50,1,Attestation Professionnelle,AP-TET-0139-c-0211-2024,Commerce,TETOUAN,2024,5,3,mai,Espèce,TET,TETOUAN,2024-05-03,2,2024-05-31 00:00:00
6149,14875,PP,50,1,Attestation Professionnelle,AP-TET-0058-s-0212-2024,Service,TETOUAN,2024,5,3,mai,Espèce,TET,TETOUAN,2024-05-03,2,2024-05-31 00:00:00
4711,1693,PP,100,3,Carte de Commerce,Inconnu,Service,AL HOCEIMA,2024,5,3,mai,TPE,AHU,AL HOCEIMA,2024-05-03,2,2024-05-31 00:00:00
10445,14879,PP,50,3,Attestation Professionnelle,AP-TNG-0024-i-0397-2024,Industrie,TANGER,2024,5,6,mai,TPE,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
5911,6907,PP,50,1,Attestation Professionnelle,AP-TET-0140-c-0215-2024,Commerce,TETOUAN,2024,5,6,mai,Espèce,TET,TETOUAN,2024-05-06,2,2024-05-31 00:00:00
6063,14657,PP,50,1,Attestation Professionnelle,AP-TET-0141-c-0217-2024,Commerce,TETOUAN,2024,5,6,mai,Espèce,TET,TETOUAN,2024-05-06,2,2024-05-31 00:00:00
6153,12113,PP,50,1,Attestation Professionnelle,AP-TET-0143-c-0219-2024,Commerce,TETOUAN,2024,5,6,mai,Espèce,TET,TETOUAN,2024-05-06,2,2024-05-31 00:00:00
9925,13852,PP,50,3,Attestation Professionnelle,AP-TNG-0252-c-0398-2024,Commerce,TANGER,2024,5,6,mai,TPE,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
9926,13852,PP,100,3,Carte de Commerce,CA-TNG-0249-c-0409-2024,Commerce,TANGER,2024,5,6,mai,TPE,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
10444,14878,PM,200,3,Carte de Commerce,CA-TNG-0129-s-0407-2024,Service,TANGER,2024,5,6,mai,TPE,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
10446,14879,PP,100,3,Carte de Commerce,CA-TNG-0031-i-0408-2024,Industrie,TANGER,2024,5,6,mai,TPE,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
10847,193,PM,100,2,Légalisation,VI-TNG-2176-s-5204-2024,Service,TANGER,2024,5,6,mai,Chèque,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
10842,193,PM,100,2,Légalisation,VI-TNG-2171-s-5199-2024,Service,TANGER,2024,5,6,mai,Chèque,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
10843,193,PM,100,2,Légalisation,VI-TNG-2172-s-5200-2024,Service,TANGER,2024,5,6,mai,Chèque,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
10844,193,PM,100,2,Légalisation,VI-TNG-2173-s-5201-2024,Service,TANGER,2024,5,6,mai,Chèque,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
10845,193,PM,100,2,Légalisation,VI-TNG-2174-s-5202-2024,Service,TANGER,2024,5,6,mai,Chèque,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
10846,193,PM,100,2,Légalisation,VI-TNG-2175-s-5203-2024,Service,TANGER,2024,5,6,mai,Chèque,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
11225,13317,PP,50,1,Attestation Professionnelle,AP--0053-c-0071-2024,Commerce,LARACHE,2024,5,6,mai,Espèce,LA,LARACHE,2024-05-06,2,2024-05-31 00:00:00
5519,13516,PP,50,1,Attestation Professionnelle,AP-TET-0142-c-0218-2024,Commerce,TETOUAN,2024,5,6,mai,Espèce,TET,TETOUAN,2024-05-06,2,2024-05-31 00:00:00
10841,193,PM,100,2,Légalisation,VI-TNG-2170-s-5198-2024,Service,TANGER,2024,5,6,mai,Chèque,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
4738,6474,PP,50,1,Attestation Professionnelle,AP-TET-0061-s-0216-2024,Service,TETOUAN,2024,5,6,mai,Espèce,TET,TETOUAN,2024-05-06,2,2024-05-31 00:00:00
10443,14878,PM,100,3,Attestation Professionnelle,AP-TNG-0122-s-0396-2024,Service,TANGER,2024,5,6,mai,TPE,TNG,TANGER,2024-05-06,2,2024-05-31 00:00:00
4612,14881,PP,50,1,Attestation Professionnelle,AP-AHU-0446-c-0677-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
4613,14881,PP,100,1,Carte de Commerce,CA-AHU-0324-c-0469-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
1437,12749,PM,200,1,Carte de Commerce,CA-AHU-0135-s-0468-2024,Service,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
1438,12749,PM,100,1,Attestation Professionnelle,AP-AHU-0208-s-0675-2024,Service,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
1464,12161,PP,100,1,Carte de Commerce,CA-AHU-0319-c-0463-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
1465,12161,PP,50,1,Attestation Professionnelle,AP-AHU-0438-c-0666-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
2362,4212,PP,100,1,Carte de Commerce,CA-AHU-0323-c-0467-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
2372,13182,PP,100,1,Carte de Commerce,CA-AHU-0322-c-0466-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
2373,13182,PP,50,1,Attestation Professionnelle,AP-AHU-0443-c-0672-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
2566,2391,PP,50,1,Attestation Professionnelle,AP-AHU-0442-c-0670-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
2363,4212,PP,50,1,Attestation Professionnelle,AP-AHU-0444-c-0673-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
3969,4775,PP,50,1,Attestation Professionnelle,AP-AHU-0445-c-0676-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
4606,8617,PP,100,1,Carte de Commerce,CA-AHU-0320-c-0464-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
4607,8617,PP,50,1,Attestation Professionnelle,AP-AHU-0440-c-0668-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
4608,14877,PP,100,1,Carte de Commerce,CA-AHU-0321-c-0465-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
4609,14877,PP,50,1,Attestation Professionnelle,AP-AHU-0441-c-0669-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
4610,7692,PP,50,1,Attestation Professionnelle,AP-AHU-0206-s-0671-2024,Service,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
4611,5920,PP,50,1,Attestation Professionnelle,AP-AHU-0207-s-0674-2024,Service,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
3277,1709,PP,50,1,Attestation Professionnelle,AP-AHU-0439-c-0667-2024,Commerce,AL HOCEIMA,2024,5,6,mai,Espèce,AHU,AL HOCEIMA,2024-05-06,2,2024-05-31 00:00:00
6163,14887,PP,100,1,Carte de Commerce,CA-TET-0051-s-0188-2024,Service,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
9460,172,PM,100,3,Légalisation,VI-TNG-2894-i-5206-2024,Industrie,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
6165,14888,PP,50,1,Attestation Professionnelle,AP-TET-0146-c-0227-2024,Commerce,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
6294,11887,PP,100,3,Carte de Commerce,CA-TET-0049-s-0184-2024,Service,TETOUAN,2024,5,7,mai,TPE,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
6295,11887,PP,50,3,Attestation Professionnelle,AP-TET-0063-s-0222-2024,Service,TETOUAN,2024,5,7,mai,TPE,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
9340,12310,PP,50,3,Attestation Professionnelle,AP-TNG-0256-c-0402-2024,Commerce,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
9459,172,PM,100,3,Légalisation,VI-TNG-2893-i-5205-2024,Industrie,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
9461,172,PM,100,3,Légalisation,VI-TNG-2895-i-5207-2024,Industrie,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
10971,14066,PM,1000,2,Certificat d'origine,CO-TNG-0060-c-0288-2024,Commerce,TANGER,2024,5,7,mai,Chèque,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
9723,12849,PP,100,3,Carte de Commerce,CA-TNG-0251-c-0411-2024,Commerce,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
9724,12849,PP,50,3,Attestation Professionnelle,AP-TNG-0254-c-0400-2024,Commerce,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
10447,14883,PP,50,3,Attestation Professionnelle,AP-TNG-0253-c-0399-2024,Commerce,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
10448,14883,PP,100,3,Carte de Commerce,CA-TNG-0250-c-0410-2024,Commerce,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
10449,14880,PP,50,3,Attestation Professionnelle,AP-TNG-0255-c-0401-2024,Commerce,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
10450,14880,PP,100,3,Carte de Commerce,CA-TNG-0252-c-0413-2024,Commerce,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
10970,14066,PM,1000,2,Certificat d'origine,Inconnu,Commerce,TANGER,2024,5,7,mai,Chèque,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
6162,14885,PP,50,1,Attestation Professionnelle,AP-TET-0016-i-0226-2024,Industrie,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
10972,14066,PM,1000,2,Certificat d'origine,CO-TNG-0061-c-0289-2024,Commerce,TANGER,2024,5,7,mai,Chèque,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
9702,2413,PP,100,3,Carte de Commerce,CA-TNG-0032-i-0412-2024,Industrie,TANGER,2024,5,7,mai,TPE,TNG,TANGER,2024-05-07,2,2024-05-31 00:00:00
6161,14885,PP,100,1,Carte de Commerce,CA-TET-0013-i-0186-2024,Industrie,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
6164,14888,PP,100,1,Carte de Commerce,CA-TET-0125-c-0189-2024,Commerce,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
6159,14884,PM,100,1,Attestation Professionnelle,AP-TET-0064-s-0223-2024,Service,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
6160,14885,PP,50,1,Attestation Professionnelle,AP-TET-0001--0225-2024,Industrie,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
1472,12767,PP,100,1,Carte de Commerce,CA-AHU-0136-s-0471-2024,Service,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
1473,12767,PP,50,1,Attestation Professionnelle,AP-AHU-0209-s-0679-2024,Service,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
2403,1689,PP,100,1,Carte de Commerce,CA-AHU-0326-c-0472-2024,Commerce,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
2487,5869,PP,50,1,Attestation Professionnelle,AP-AHU-0448-c-0680-2024,Commerce,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
3106,9135,PP,50,1,Attestation Professionnelle,AP-AHU-0212-s-0683-2024,Service,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
3448,13885,PM,100,1,Attestation Professionnelle,AP-AHU-0211-s-0682-2024,Service,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
3890,4634,PP,50,1,Attestation Professionnelle,AP-AHU-0210-s-0681-2024,Service,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
4614,1974,PP,100,1,Carte de Commerce,CA-AHU-0325-c-0470-2024,Commerce,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
2404,1689,PP,50,1,Attestation Professionnelle,AP-AHU-0449-c-0684-2024,Commerce,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
4616,14886,PP,100,1,Carte de Commerce,CA-AHU-0327-c-0473-2024,Commerce,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
4617,14886,PP,50,1,Attestation Professionnelle,AP-AHU-0450-c-0685-2024,Commerce,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
4846,10984,PP,50,1,Attestation Professionnelle,AP-TET-0145-c-0224-2024,Commerce,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
6033,14575,PP,100,1,Carte de Commerce,CA-TET-0124-c-0187-2024,Commerce,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
6154,14882,PP,100,1,Carte de Commerce,CA-TET-0123-c-0182-2024,Commerce,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
6155,14882,PP,50,1,Attestation Professionnelle,AP-TET-0144-c-0220-2024,Commerce,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
6156,4973,PM,100,1,Attestation Professionnelle,AP-TET-0062-s-0221-2024,Service,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
6157,4973,PM,200,1,Carte de Commerce,CA-TET-0048-s-0183-2024,Service,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
4615,1974,PP,50,1,Attestation Professionnelle,AP-AHU-0447-c-0678-2024,Commerce,AL HOCEIMA,2024,5,7,mai,Espèce,AHU,AL HOCEIMA,2024-05-07,2,2024-05-31 00:00:00
6158,14884,PM,200,1,Carte de Commerce,CA-TET-0050-s-0185-2024,Service,TETOUAN,2024,5,7,mai,Espèce,TET,TETOUAN,2024-05-07,2,2024-05-31 00:00:00
10460,11500,PP,50,3,Attestation Professionnelle,AP-TNG-0259-c-0408-2024,Commerce,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10459,14893,PM,200,3,Carte de Commerce,CA-TNG-0131-s-0417-2024,Service,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10458,14893,PM,100,3,Attestation Professionnelle,AP-TNG-0125-s-0407-2024,Service,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10457,741,PP,100,3,Carte de Commerce,CA-TNG-0130-s-0416-2024,Service,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10456,741,PP,50,3,Attestation Professionnelle,AP-TNG-0124-s-0406-2024,Service,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10452,14889,PP,100,3,Carte de Commerce,CA-TNG-0253-c-0414-2024,Commerce,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10454,14890,PM,200,3,Carte de Commerce,CA-TNG-0254-c-0415-2024,Service,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10453,14890,PM,100,3,Attestation Professionnelle,AP-TNG-0258-c-0404-2024,Service,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10451,14889,PP,50,3,Attestation Professionnelle,AP-TNG-0257-c-0403-2024,Commerce,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10461,11500,PP,100,3,Carte de Commerce,CA-TNG-0255-c-0418-2024,Commerce,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10455,6643,PM,100,3,Attestation Professionnelle,AP-TNG-0123-s-0405-2024,Service,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10462,14894,PP,100,3,Attestation Professionnelle,AP-TNG-0025-i-0409-2024,Industrie,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
11559,14891,PP,100,1,Carte de Commerce,CA--0050-c-0066-2024,Commerce,LARACHE,2024,5,8,mai,Espèce,LA,LARACHE,2024-05-08,2,2024-05-31 00:00:00
10464,14894,PP,100,3,Carte de Commerce,CA-TNG-0033-i-0420-2024,Industrie,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10465,14895,PP,50,3,Attestation Professionnelle,AP-TNG-0260-c-0411-2024,Commerce,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10466,14895,PP,100,3,Carte de Commerce,CA-TNG-0256-c-0419-2024,Commerce,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10467,14897,PM,100,3,Attestation Professionnelle,AP-TNG-0027-i-0413-2024,Industrie,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10468,14897,PM,200,3,Carte de Commerce,CA-TNG-0034-i-0421-2024,Industrie,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10469,14899,PP,50,3,Attestation Professionnelle,AP-TNG-0262-c-0414-2024,Commerce,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10470,14899,PP,100,3,Carte de Commerce,CA-TNG-0257-c-0422-2024,Commerce,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
10471,14898,PP,100,3,Carte de Commerce,CA-TNG-0258-c-0423-2024,Commerce,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
11517,9529,PP,50,1,Attestation Professionnelle,AP--0054-c-0072-2024,Commerce,LARACHE,2024,5,8,mai,Espèce,LA,LARACHE,2024-05-08,2,2024-05-31 00:00:00
11558,14891,PP,50,1,Attestation Professionnelle,AP--0055-c-0073-2024,Commerce,LARACHE,2024,5,8,mai,Espèce,LA,LARACHE,2024-05-08,2,2024-05-31 00:00:00
9531,5758,PP,50,3,Attestation Professionnelle,AP-TNG-0261-c-0412-2024,Commerce,TANGER,2024,5,8,mai,TPE,TNG,TANGER,2024-05-08,2,2024-05-31 00:00:00
